country;year;sex;age;suicides_no;population;suicides/100k pop;country-year;HDI for year;  gdp_for_year ($)  ;gdp_per_capita ($);generation
Austria;1998;male;55-74 years;334;714.245;46,76;Austria1998;;R$ 218.259.904.402;R$ 28.972,00;Silent
Austria;1998;male;35-54 years;407;1.114.719;36,51;Austria1998;;R$ 218.259.904.402;R$ 28.972,00;Boomers
Austria;1998;male;25-34 years;166;663.510;25,02;Austria1998;;R$ 218.259.904.402;R$ 28.972,00;Generation X
Austria;1998;female;75+ years;79;374.674;21,08;Austria1998;;R$ 218.259.904.402;R$ 28.972,00;G.I. Generation
Austria;1998;male;15-24 years;99;486.438;20,35;Austria1998;;R$ 218.259.904.402;R$ 28.972,00;Generation X
Austria;1998;female;55-74 years;116;846.818;13,7;Austria1998;;R$ 218.259.904.402;R$ 28.972,00;Silent
Austria;1998;female;35-54 years;116;1.103.422;10,51;Austria1998;;R$ 218.259.904.402;R$ 28.972,00;Boomers
Austria;1998;female;25-34 years;45;649.694;6,93;Austria1998;;R$ 218.259.904.402;R$ 28.972,00;Generation X
Austria;1998;female;15-24 years;24;472.685;5,08;Austria1998;;R$ 218.259.904.402;R$ 28.972,00;Generation X
Austria;1998;male;5-14 years;6;484.321;1,24;Austria1998;;R$ 218.259.904.402;R$ 28.972,00;Millenials
Austria;1998;female;5-14 years;2;460.861;0,43;Austria1998;;R$ 218.259.904.402;R$ 28.972,00;Millenials
Austria;1999;male;75+ years;149;167.112;89,16;Austria1999;;R$ 217.185.787.343;R$ 28.722,00;G.I. Generation
Austria;1999;male;55-74 years;329;725.044;45,38;Austria1999;;R$ 217.185.787.343;R$ 28.722,00;Silent
Austria;1999;male;35-54 years;386;1.135.873;33,98;Austria1999;;R$ 217.185.787.343;R$ 28.722,00;Boomers
Austria;1999;female;75+ years;108;385.369;28,03;Austria1999;;R$ 217.185.787.343;R$ 28.722,00;G.I. Generation
Austria;1999;male;25-34 years;161;643.115;25,03;Austria1999;;R$ 217.185.787.343;R$ 28.722,00;Generation X
Austria;1999;male;15-24 years;99;485.374;20,4;Austria1999;;R$ 217.185.787.343;R$ 28.722,00;Generation X
Austria;1999;female;55-74 years;122;845.401;14,43;Austria1999;;R$ 217.185.787.343;R$ 28.722,00;Silent
Austria;1999;female;35-54 years;136;1.123.652;12,1;Austria1999;;R$ 217.185.787.343;R$ 28.722,00;Boomers
Austria;1999;female;25-34 years;37;633.829;5,84;Austria1999;;R$ 217.185.787.343;R$ 28.722,00;Generation X
Austria;1999;female;15-24 years;25;470.179;5,32;Austria1999;;R$ 217.185.787.343;R$ 28.722,00;Generation X
Austria;1999;male;5-14 years;2;485.188;0,41;Austria1999;;R$ 217.185.787.343;R$ 28.722,00;Millenials
Austria;1999;female;5-14 years;1;461.473;0,22;Austria1999;;R$ 217.185.787.343;R$ 28.722,00;Millenials
Austria;2000;male;75+ years;172;172.839;99,51;Austria2000;0,84;R$ 196.799.778.883;R$ 25.922,00;G.I. Generation
Austria;2000;male;55-74 years;342;730.447;46,82;Austria2000;0,84;R$ 196.799.778.883;R$ 25.922,00;Silent
Austria;2000;male;35-54 years;383;1.163.122;32,93;Austria2000;0,84;R$ 196.799.778.883;R$ 25.922,00;Boomers
Austria;2000;male;25-34 years;149;622.975;23,92;Austria2000;0,84;R$ 196.799.778.883;R$ 25.922,00;Generation X
Austria;2000;female;75+ years;92;394.864;23,3;Austria2000;0,84;R$ 196.799.778.883;R$ 25.922,00;G.I. Generation
Austria;2000;male;15-24 years;106;485.710;21,82;Austria2000;0,84;R$ 196.799.778.883;R$ 25.922,00;Generation X
Austria;2000;female;55-74 years;143;840.225;17,02;Austria2000;0,84;R$ 196.799.778.883;R$ 25.922,00;Silent
Austria;2000;female;35-54 years;132;1.149.412;11,48;Austria2000;0,84;R$ 196.799.778.883;R$ 25.922,00;Boomers
Austria;2000;female;15-24 years;27;469.025;5,76;Austria2000;0,84;R$ 196.799.778.883;R$ 25.922,00;Generation X
Austria;2000;female;25-34 years;34;617.481;5,51;Austria2000;0,84;R$ 196.799.778.883;R$ 25.922,00;Generation X
Austria;2000;female;5-14 years;4;461.175;0,87;Austria2000;0,84;R$ 196.799.778.883;R$ 25.922,00;Millenials
Austria;2000;male;5-14 years;4;484.798;0,83;Austria2000;0,84;R$ 196.799.778.883;R$ 25.922,00;Millenials
Austria;2001;male;75+ years;151;180.006;83,89;Austria2001;;R$ 197.337.879.195;R$ 25.848,00;Silent
Austria;2001;male;55-74 years;309;735.296;42,02;Austria2001;;R$ 197.337.879.195;R$ 25.848,00;Silent
Austria;2001;male;35-54 years;377;1.193.029;31,6;Austria2001;;R$ 197.337.879.195;R$ 25.848,00;Boomers
Austria;2001;male;25-34 years;142;604.064;23,51;Austria2001;;R$ 197.337.879.195;R$ 25.848,00;Generation X
Austria;2001;female;75+ years;93;404.458;22,99;Austria2001;;R$ 197.337.879.195;R$ 25.848,00;Silent
Austria;2001;male;15-24 years;101;488.478;20,68;Austria2001;;R$ 197.337.879.195;R$ 25.848,00;Millenials
Austria;2001;female;55-74 years;129;835.836;15,43;Austria2001;;R$ 197.337.879.195;R$ 25.848,00;Silent
Austria;2001;female;35-54 years;126;1.177.652;10,7;Austria2001;;R$ 197.337.879.195;R$ 25.848,00;Boomers
Austria;2001;female;25-34 years;41;600.540;6,83;Austria2001;;R$ 197.337.879.195;R$ 25.848,00;Generation X
Austria;2001;female;15-24 years;18;470.456;3,83;Austria2001;;R$ 197.337.879.195;R$ 25.848,00;Millenials
Austria;2001;female;5-14 years;1;460.720;0,22;Austria2001;;R$ 197.337.879.195;R$ 25.848,00;Millenials
Austria;2001;male;5-14 years;1;484.025;0,21;Austria2001;;R$ 197.337.879.195;R$ 25.848,00;Millenials
Austria;2002;male;75+ years;187;187.295;99,84;Austria2002;;R$ 213.377.771.504;R$ 27.772,00;Silent
Austria;2002;male;55-74 years;322;747.406;43,08;Austria2002;;R$ 213.377.771.504;R$ 27.772,00;Silent
Austria;2002;male;35-54 years;422;1.214.866;34,74;Austria2002;;R$ 213.377.771.504;R$ 27.772,00;Boomers
Austria;2002;male;25-34 years;158;586.771;26,93;Austria2002;;R$ 213.377.771.504;R$ 27.772,00;Generation X
Austria;2002;male;15-24 years;99;494.122;20,04;Austria2002;;R$ 213.377.771.504;R$ 27.772,00;Millenials
Austria;2002;female;75+ years;80;410.636;19,48;Austria2002;;R$ 213.377.771.504;R$ 27.772,00;Silent
Austria;2002;female;55-74 years;105;841.432;12,48;Austria2002;;R$ 213.377.771.504;R$ 27.772,00;Silent
Austria;2002;female;35-54 years;129;1.197.653;10,77;Austria2002;;R$ 213.377.771.504;R$ 27.772,00;Boomers
Austria;2002;female;25-34 years;30;583.877;5,14;Austria2002;;R$ 213.377.771.504;R$ 27.772,00;Generation X
Austria;2002;female;15-24 years;17;475.095;3,58;Austria2002;;R$ 213.377.771.504;R$ 27.772,00;Millenials
Austria;2002;female;5-14 years;2;460.277;0,43;Austria2002;;R$ 213.377.771.504;R$ 27.772,00;Millenials
Austria;2002;male;5-14 years;2;483.732;0,41;Austria2002;;R$ 213.377.771.504;R$ 27.772,00;Millenials
Austria;2003;male;75+ years;177;193.846;91,31;Austria2003;;R$ 261.695.778.781;R$ 33.889,00;Silent
Austria;2003;male;55-74 years;308;759.680;40,54;Austria2003;;R$ 261.695.778.781;R$ 33.889,00;Silent
Austria;2003;male;35-54 years;371;1.231.545;30,12;Austria2003;;R$ 261.695.778.781;R$ 33.889,00;Boomers
Austria;2003;male;25-34 years;118;569.434;20,72;Austria2003;;R$ 261.695.778.781;R$ 33.889,00;Generation X
Austria;2003;female;75+ years;84;412.619;20,36;Austria2003;;R$ 261.695.778.781;R$ 33.889,00;Silent
Austria;2003;male;15-24 years;91;501.938;18,13;Austria2003;;R$ 261.695.778.781;R$ 33.889,00;Millenials
Austria;2003;female;55-74 years;102;851.030;11,99;Austria2003;;R$ 261.695.778.781;R$ 33.889,00;Silent
Austria;2003;female;35-54 years;141;1.213.566;11,62;Austria2003;;R$ 261.695.778.781;R$ 33.889,00;Boomers
Austria;2003;female;15-24 years;29;482.866;6,01;Austria2003;;R$ 261.695.778.781;R$ 33.889,00;Millenials
Austria;2003;female;25-34 years;32;567.665;5,64;Austria2003;;R$ 261.695.778.781;R$ 33.889,00;Generation X
Austria;2003;male;5-14 years;3;480.502;0,62;Austria2003;;R$ 261.695.778.781;R$ 33.889,00;Millenials
Austria;2003;female;5-14 years;0;457.342;0;Austria2003;;R$ 261.695.778.781;R$ 33.889,00;Millenials
Austria;2004;male;75+ years;189;201.792;93,66;Austria2004;;R$ 300.904.221.505;R$ 38.711,00;Silent
Austria;2004;male;55-74 years;308;771.847;39,9;Austria2004;;R$ 300.904.221.505;R$ 38.711,00;Silent
Austria;2004;male;35-54 years;347;1.248.808;27,79;Austria2004;;R$ 300.904.221.505;R$ 38.711,00;Boomers
Austria;2004;male;15-24 years;110;509.514;21,59;Austria2004;;R$ 300.904.221.505;R$ 38.711,00;Millenials
Austria;2004;male;25-34 years;120;555.892;21,59;Austria2004;;R$ 300.904.221.505;R$ 38.711,00;Generation X
Austria;2004;female;75+ years;73;416.777;17,52;Austria2004;;R$ 300.904.221.505;R$ 38.711,00;Silent
Austria;2004;female;55-74 years;118;860.913;13,71;Austria2004;;R$ 300.904.221.505;R$ 38.711,00;Silent
Austria;2004;female;35-54 years;107;1.231.774;8,69;Austria2004;;R$ 300.904.221.505;R$ 38.711,00;Boomers
Austria;2004;female;25-34 years;26;554.568;4,69;Austria2004;;R$ 300.904.221.505;R$ 38.711,00;Generation X
Austria;2004;female;15-24 years;22;491.309;4,48;Austria2004;;R$ 300.904.221.505;R$ 38.711,00;Millenials
Austria;2004;male;5-14 years;2;476.337;0,42;Austria2004;;R$ 300.904.221.505;R$ 38.711,00;Millenials
Austria;2004;female;5-14 years;0;453.574;0;Austria2004;;R$ 300.904.221.505;R$ 38.711,00;Millenials
Austria;2005;male;75+ years;166;210.054;79,03;Austria2005;0,85;R$ 315.974.418.605;R$ 40.367,00;Silent
Austria;2005;male;55-74 years;331;782.050;42,32;Austria2005;0,85;R$ 315.974.418.605;R$ 40.367,00;Silent
Austria;2005;male;35-54 years;364;1.266.464;28,74;Austria2005;0,85;R$ 315.974.418.605;R$ 40.367,00;Boomers
Austria;2005;female;75+ years;81;421.281;19,23;Austria2005;0,85;R$ 315.974.418.605;R$ 40.367,00;Silent
Austria;2005;male;25-34 years;102;548.943;18,58;Austria2005;0,85;R$ 315.974.418.605;R$ 40.367,00;Generation X
Austria;2005;male;15-24 years;83;515.674;16,1;Austria2005;0,85;R$ 315.974.418.605;R$ 40.367,00;Millenials
Austria;2005;female;55-74 years;96;869.065;11,05;Austria2005;0,85;R$ 315.974.418.605;R$ 40.367,00;Silent
Austria;2005;female;35-54 years;121;1.250.028;9,68;Austria2005;0,85;R$ 315.974.418.605;R$ 40.367,00;Boomers
Austria;2005;female;25-34 years;33;546.238;6,04;Austria2005;0,85;R$ 315.974.418.605;R$ 40.367,00;Generation X
Austria;2005;female;15-24 years;18;497.688;3,62;Austria2005;0,85;R$ 315.974.418.605;R$ 40.367,00;Millenials
Austria;2005;male;5-14 years;3;471.447;0,64;Austria2005;0,85;R$ 315.974.418.605;R$ 40.367,00;Millenials
Austria;2005;female;5-14 years;1;448.529;0,22;Austria2005;0,85;R$ 315.974.418.605;R$ 40.367,00;Millenials
Austria;2006;male;75+ years;171;218.168;78,38;Austria2006;;R$ 335.998.557.270;R$ 42.698,00;Silent
Austria;2006;male;55-74 years;266;791.509;33,61;Austria2006;;R$ 335.998.557.270;R$ 42.698,00;Silent
Austria;2006;male;35-54 years;382;1.281.251;29,81;Austria2006;;R$ 335.998.557.270;R$ 42.698,00;Boomers
Austria;2006;female;75+ years;81;425.747;19,03;Austria2006;;R$ 335.998.557.270;R$ 42.698,00;Silent
Austria;2006;male;25-34 years;103;545.467;18,88;Austria2006;;R$ 335.998.557.270;R$ 42.698,00;Generation X
Austria;2006;male;15-24 years;77;517.546;14,88;Austria2006;;R$ 335.998.557.270;R$ 42.698,00;Millenials
Austria;2006;female;55-74 years;91;876.832;10,38;Austria2006;;R$ 335.998.557.270;R$ 42.698,00;Silent
Austria;2006;female;35-54 years;91;1.265.873;7,19;Austria2006;;R$ 335.998.557.270;R$ 42.698,00;Boomers
Austria;2006;female;25-34 years;18;542.011;3,32;Austria2006;;R$ 335.998.557.270;R$ 42.698,00;Generation X
Austria;2006;female;15-24 years;16;499.388;3,2;Austria2006;;R$ 335.998.557.270;R$ 42.698,00;Millenials
Austria;2006;male;5-14 years;1;464.213;0,22;Austria2006;;R$ 335.998.557.270;R$ 42.698,00;Millenials
Austria;2006;female;5-14 years;0;441.264;0;Austria2006;;R$ 335.998.557.270;R$ 42.698,00;Millenials
Austria;2007;male;75+ years;170;225.285;75,46;Austria2007;;R$ 388.691.445.387;R$ 49.218,00;Silent
Austria;2007;male;55-74 years;273;800.509;34,1;Austria2007;;R$ 388.691.445.387;R$ 49.218,00;Silent
Austria;2007;male;35-54 years;331;1.291.260;25,63;Austria2007;;R$ 388.691.445.387;R$ 49.218,00;Boomers
Austria;2007;female;75+ years;80;428.921;18,65;Austria2007;;R$ 388.691.445.387;R$ 49.218,00;Silent
Austria;2007;male;25-34 years;99;542.760;18,24;Austria2007;;R$ 388.691.445.387;R$ 49.218,00;Generation X
Austria;2007;male;15-24 years;93;517.817;17,96;Austria2007;;R$ 388.691.445.387;R$ 49.218,00;Millenials
Austria;2007;female;55-74 years;109;885.212;12,31;Austria2007;;R$ 388.691.445.387;R$ 49.218,00;Silent
Austria;2007;female;35-54 years;88;1.277.479;6,89;Austria2007;;R$ 388.691.445.387;R$ 49.218,00;Boomers
Austria;2007;female;25-34 years;25;539.763;4,63;Austria2007;;R$ 388.691.445.387;R$ 49.218,00;Generation X
Austria;2007;female;15-24 years;15;499.804;3;Austria2007;;R$ 388.691.445.387;R$ 49.218,00;Millenials
Austria;2007;male;5-14 years;2;455.269;0,44;Austria2007;;R$ 388.691.445.387;R$ 49.218,00;Generation Z
Austria;2007;female;5-14 years;0;433.193;0;Austria2007;;R$ 388.691.445.387;R$ 49.218,00;Generation Z
Austria;2008;male;75+ years;200;231.083;86,55;Austria2008;;R$ 430.294.287.388;R$ 54.294,00;Silent
Austria;2008;male;55-74 years;276;811.538;34,01;Austria2008;;R$ 430.294.287.388;R$ 54.294,00;Silent
Austria;2008;male;35-54 years;340;1.295.943;26,24;Austria2008;;R$ 430.294.287.388;R$ 54.294,00;Boomers
Austria;2008;female;75+ years;72;430.534;16,72;Austria2008;;R$ 430.294.287.388;R$ 54.294,00;Silent
Austria;2008;male;25-34 years;86;542.606;15,85;Austria2008;;R$ 430.294.287.388;R$ 54.294,00;Generation X
Austria;2008;male;15-24 years;59;519.137;11,37;Austria2008;;R$ 430.294.287.388;R$ 54.294,00;Millenials
Austria;2008;female;55-74 years;82;895.882;9,15;Austria2008;;R$ 430.294.287.388;R$ 54.294,00;Silent
Austria;2008;female;35-54 years;112;1.285.210;8,71;Austria2008;;R$ 430.294.287.388;R$ 54.294,00;Boomers
Austria;2008;female;15-24 years;18;500.763;3,59;Austria2008;;R$ 430.294.287.388;R$ 54.294,00;Millenials
Austria;2008;female;25-34 years;18;539.635;3,34;Austria2008;;R$ 430.294.287.388;R$ 54.294,00;Generation X
Austria;2008;female;5-14 years;2;425.776;0,47;Austria2008;;R$ 430.294.287.388;R$ 54.294,00;Generation Z
Austria;2008;male;5-14 years;2;447.151;0,45;Austria2008;;R$ 430.294.287.388;R$ 54.294,00;Generation Z
Austria;2009;male;75+ years;187;235.822;79,3;Austria2009;;R$ 400.172.297.861;R$ 50.356,00;Silent
Austria;2009;male;55-74 years;279;823.727;33,87;Austria2009;;R$ 400.172.297.861;R$ 50.356,00;Silent
Austria;2009;male;35-54 years;332;1.297.322;25,59;Austria2009;;R$ 400.172.297.861;R$ 50.356,00;Boomers
Austria;2009;male;25-34 years;99;542.799;18,24;Austria2009;;R$ 400.172.297.861;R$ 50.356,00;Generation X
Austria;2009;female;75+ years;68;430.726;15,79;Austria2009;;R$ 400.172.297.861;R$ 50.356,00;Silent
Austria;2009;male;15-24 years;72;519.901;13,85;Austria2009;;R$ 400.172.297.861;R$ 50.356,00;Millenials
Austria;2009;female;55-74 years;103;908.213;11,34;Austria2009;;R$ 400.172.297.861;R$ 50.356,00;Silent
Austria;2009;female;35-54 years;101;1.289.816;7,83;Austria2009;;R$ 400.172.297.861;R$ 50.356,00;Boomers
Austria;2009;female;25-34 years;18;539.304;3,34;Austria2009;;R$ 400.172.297.861;R$ 50.356,00;Generation X
Austria;2009;female;15-24 years;11;501.225;2,19;Austria2009;;R$ 400.172.297.861;R$ 50.356,00;Millenials
Austria;2009;female;5-14 years;5;418.410;1,2;Austria2009;;R$ 400.172.297.861;R$ 50.356,00;Generation Z
Austria;2009;male;5-14 years;3;439.629;0,68;Austria2009;;R$ 400.172.297.861;R$ 50.356,00;Generation Z
Austria;2010;male;75+ years;180;240.431;74,87;Austria2010;0,88;R$ 391.892.746.545;R$ 49.181,00;Silent
Austria;2010;male;55-74 years;287;838.208;34,24;Austria2010;0,88;R$ 391.892.746.545;R$ 49.181,00;Silent
Austria;2010;male;35-54 years;325;1.296.607;25,07;Austria2010;0,88;R$ 391.892.746.545;R$ 49.181,00;Generation X
Austria;2010;male;15-24 years;91;518.657;17,55;Austria2010;0,88;R$ 391.892.746.545;R$ 49.181,00;Millenials
Austria;2010;male;25-34 years;85;542.986;15,65;Austria2010;0,88;R$ 391.892.746.545;R$ 49.181,00;Generation X
Austria;2010;female;75+ years;62;431.151;14,38;Austria2010;0,88;R$ 391.892.746.545;R$ 49.181,00;Silent
Austria;2010;female;55-74 years;90;923.411;9,75;Austria2010;0,88;R$ 391.892.746.545;R$ 49.181,00;Silent
Austria;2010;female;35-54 years;102;1.291.400;7,9;Austria2010;0,88;R$ 391.892.746.545;R$ 49.181,00;Generation X
Austria;2010;female;25-34 years;25;539.299;4,64;Austria2010;0,88;R$ 391.892.746.545;R$ 49.181,00;Generation X
Austria;2010;female;15-24 years;14;499.638;2,8;Austria2010;0,88;R$ 391.892.746.545;R$ 49.181,00;Millenials
Austria;2010;male;5-14 years;2;433.795;0,46;Austria2010;0,88;R$ 391.892.746.545;R$ 49.181,00;Generation Z
Austria;2010;female;5-14 years;1;412.838;0,24;Austria2010;0,88;R$ 391.892.746.545;R$ 49.181,00;Generation Z
Austria;2011;male;75+ years;196;245.207;79,93;Austria2011;0,88;R$ 431.120.310.089;R$ 53.923,00;Silent
Austria;2011;male;55-74 years;276;855.700;32,25;Austria2011;0,88;R$ 431.120.310.089;R$ 53.923,00;Boomers
Austria;2011;male;35-54 years;336;1.292.255;26;Austria2011;0,88;R$ 431.120.310.089;R$ 53.923,00;Generation X
Austria;2011;male;25-34 years;97;546.027;17,76;Austria2011;0,88;R$ 431.120.310.089;R$ 53.923,00;Millenials
Austria;2011;female;75+ years;58;431.128;13,45;Austria2011;0,88;R$ 431.120.310.089;R$ 53.923,00;Silent
Austria;2011;male;15-24 years;67;518.095;12,93;Austria2011;0,88;R$ 431.120.310.089;R$ 53.923,00;Millenials
Austria;2011;female;55-74 years;113;942.311;11,99;Austria2011;0,88;R$ 431.120.310.089;R$ 53.923,00;Boomers
Austria;2011;female;35-54 years;95;1.288.452;7,37;Austria2011;0,88;R$ 431.120.310.089;R$ 53.923,00;Generation X
Austria;2011;female;15-24 years;23;498.172;4,62;Austria2011;0,88;R$ 431.120.310.089;R$ 53.923,00;Millenials
Austria;2011;female;25-34 years;23;542.031;4,24;Austria2011;0,88;R$ 431.120.310.089;R$ 53.923,00;Millenials
Austria;2011;male;5-14 years;3;428.198;0,7;Austria2011;0,88;R$ 431.120.310.089;R$ 53.923,00;Generation Z
Austria;2011;female;5-14 years;1;407.570;0,25;Austria2011;0,88;R$ 431.120.310.089;R$ 53.923,00;Generation Z
Austria;2012;male;75+ years;189;250.032;75,59;Austria2012;0,88;R$ 409.425.234.155;R$ 50.979,00;Silent
Austria;2012;male;55-74 years;298;874.391;34,08;Austria2012;0,88;R$ 409.425.234.155;R$ 50.979,00;Boomers
Austria;2012;male;35-54 years;332;1.286.522;25,81;Austria2012;0,88;R$ 409.425.234.155;R$ 50.979,00;Generation X
Austria;2012;male;25-34 years;99;553.047;17,9;Austria2012;0,88;R$ 409.425.234.155;R$ 50.979,00;Millenials
Austria;2012;female;75+ years;76;430.436;17,66;Austria2012;0,88;R$ 409.425.234.155;R$ 50.979,00;Silent
Austria;2012;male;15-24 years;66;519.503;12,7;Austria2012;0,88;R$ 409.425.234.155;R$ 50.979,00;Millenials
Austria;2012;female;55-74 years;99;962.372;10,29;Austria2012;0,88;R$ 409.425.234.155;R$ 50.979,00;Boomers
Austria;2012;female;35-54 years;87;1.283.769;6,78;Austria2012;0,88;R$ 409.425.234.155;R$ 50.979,00;Generation X
Austria;2012;female;25-34 years;20;547.787;3,65;Austria2012;0,88;R$ 409.425.234.155;R$ 50.979,00;Millenials
Austria;2012;female;15-24 years;6;497.838;1,21;Austria2012;0,88;R$ 409.425.234.155;R$ 50.979,00;Millenials
Austria;2012;male;5-14 years;3;422.849;0,71;Austria2012;0,88;R$ 409.425.234.155;R$ 50.979,00;Generation Z
Austria;2012;female;5-14 years;1;402.730;0,25;Austria2012;0,88;R$ 409.425.234.155;R$ 50.979,00;Generation Z
Austria;2013;male;75+ years;221;255.540;86,48;Austria2013;0,88;R$ 430.068.712.972;R$ 53.229,00;Silent
Austria;2013;male;55-74 years;299;893.602;33,46;Austria2013;0,88;R$ 430.068.712.972;R$ 53.229,00;Boomers
Austria;2013;male;35-54 years;317;1.282.009;24,73;Austria2013;0,88;R$ 430.068.712.972;R$ 53.229,00;Generation X
Austria;2013;female;75+ years;64;431.074;14,85;Austria2013;0,88;R$ 430.068.712.972;R$ 53.229,00;Silent
Austria;2013;male;25-34 years;75;563.630;13,31;Austria2013;0,88;R$ 430.068.712.972;R$ 53.229,00;Millenials
Austria;2013;female;55-74 years;118;981.829;12,02;Austria2013;0,88;R$ 430.068.712.972;R$ 53.229,00;Boomers
Austria;2013;male;15-24 years;54;518.852;10,41;Austria2013;0,88;R$ 430.068.712.972;R$ 53.229,00;Millenials
Austria;2013;female;35-54 years;94;1.279.480;7,35;Austria2013;0,88;R$ 430.068.712.972;R$ 53.229,00;Generation X
Austria;2013;female;25-34 years;25;556.475;4,49;Austria2013;0,88;R$ 430.068.712.972;R$ 53.229,00;Millenials
Austria;2013;female;15-24 years;20;496.526;4,03;Austria2013;0,88;R$ 430.068.712.972;R$ 53.229,00;Millenials
Austria;2013;female;5-14 years;3;400.256;0,75;Austria2013;0,88;R$ 430.068.712.972;R$ 53.229,00;Generation Z
Austria;2013;male;5-14 years;1;420.342;0,24;Austria2013;0,88;R$ 430.068.712.972;R$ 53.229,00;Generation Z
Austria;2014;male;75+ years;206;269.625;76,4;Austria2014;0,89;R$ 441.885.415.806;R$ 54.278,00;Silent
Austria;2014;male;55-74 years;282;906.857;31,1;Austria2014;0,89;R$ 441.885.415.806;R$ 54.278,00;Boomers
Austria;2014;male;35-54 years;321;1.280.204;25,07;Austria2014;0,89;R$ 441.885.415.806;R$ 54.278,00;Generation X
Austria;2014;female;75+ years;77;442.472;17,4;Austria2014;0,89;R$ 441.885.415.806;R$ 54.278,00;Silent
